id,name,dance_type_id,dance_class,predefined,alternative_timing,starting_foot_leader,ending_foot_leader,starting_foot_follower,ending_foot_follower,starting_position,ending_position,preceding_figure_names,following_figure_names
b49ea57b-b510-4719-9728-2a74f5488c36,Weave from PP (after Open Impetus),8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Hover Telemark to PP, Open Impetus, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Three Step, Change Of Direction","Three Step, Change Of Direction, Hover Telemark, Reverse Wave, Fallaway Reverse and Slip Pivot (at corner)"
cb0deea1-741a-4b7f-a207-e1986f832753,Natural Turn (at a Corner),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,H,true,,RF,LF,LF,RF,,,"Closed Telemark, Cross Chasse, Fish Tail, Forward Lock, Four Quick Run, Heel Pivot (Quarter Turn To Left), Natural Pivot Turn, Natural Turn, Progressive Chasse, Running Finish, Running Right Turn, Six Quick Run, Tipple Chasse To Right, V6, Zig-Zag, Back Lock And Running Finish","Closed Impetus (after 1-3), Tipple Chasse To Right (after 1-3), Natural Turn And Back Lock, Natural Pivot Turn, Natural Spin Turn, Natural Turn With Hesitation, Natural Turn, Cross Chasse (use 6th step of Natural Turn as entry), Forward Lock (and then Quick Open Reverse, after 1-5 of Natural Turn ending DC, ; or and then any Natural figures, after 1-5 of Natural Turn ending DW of new LOD, ), Zig-Zag, Back Lock And Running Finish (use 6th step of Natural Turn as entry), Tipsy To R (after 1-4 of Natural Turn), Rumba Cross"
e5ae6bc7-e495-4495-b9c7-146199daff30,Closed Impetus and Feather Finish,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Curved Feather to Back Feather, Natural Turn, Natural Twist Turn, Reverse Wave","Three Step, Reverse Turn (just Reverse Turn with Feather finish, or 1-4 Reverse Turn check and Basic Weave), Change Of Direction, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Hover Telemark, Reverse Wave, Top Spin (check back after step 3 of feather finish), Outside Swivel (check back after step 3 of Feather Step), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
5412dea6-7676-4631-816e-380feb474dda,Curved Feather to Back Feather,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,RF,LF,LF,,,"Change Of Direction, Closed Telemark, Hover Telemark, Hover Telemark to PP, Natural Turn, Open Impetus, Outside Swivel, Reverse Wave, Three Step","Closed Impetus and Feather Finish (Feather Finish; or After steps 1-3, Closed Impetus), Basic Weave (At corner), Open Impetus (After steps 1-3)"
e5ec38e7-6973-4b14-b72b-6a040badf52e,Backward Lock Step (Back Lock),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,H,true,,,,,,,,"Progressive Chasse To Right, Tipsy To L","Closed Impetus, Tipple Chasse To Right, Running Finish, Tipsy To R"
d7a48376-b761-4d61-9177-2e408bb5fe44,Passing Natural Turn (from PP),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,F,true,,RF,RF,LF,LF,,,"",""
75bcb04c-4099-4a82-8450-824092226084,Feather Step,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Change Of Direction, Closed Telemark, Hover Telemark, Hover Telemark to PP, Natural Turn, Open Impetus, Reverse Wave","Three Step, Reverse Turn (just Reverse Turn with Feather finish, or 1-4 Reverse Turn check and Basic Weave), Change Of Direction, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Hover Telemark, Reverse Wave, Top Spin (check back after step 3 of feather finish), Outside Swivel (check back after step 3 of Feather Step), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
a0daa5f5-0cc3-4074-a338-dfa4a8d82f68,Progressive Chasse to Right,ac9286d6-5c7f-4ba2-9157-39c1e78801a3,H,true,,LF,LF,RF,RF,,,"Change of Direction, Double Reverse Spin, Heel Pivot (Quarter Turn To Left), Natural Turn With Hesitation, Reverse Pivot","Closed Impetus, Back Lock, Tipple Chasse To Right, Running Finish, Four Quick Run (when preceding figure ends DC or LOD), V6 (6-12, when preceding figure ends DC or LOD), Tipsy To R, Six Quick Run (when preceding figure ends DC)"
96bc2b5e-62b3-402d-83e1-aeb45e2e13b3,Hover Cross,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Closed Telemark, Three Step","Reverse Turn, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Fallaway Reverse and Slip Pivot, Reverse Wave, Bounce Fallaway with Weave Ending"
7695efb9-0e19-446c-ba8c-2f4bc9a776a2,Hover Feather,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Hover Telemark, Natural Turn, Reverse Wave","Three Step, Reverse Turn (just Reverse Turn with Feather finish, or 1-4 Reverse Turn check and Basic Weave), Change Of Direction, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Hover Telemark, Reverse Wave, Top Spin (check back after step 3 of feather finish), Outside Swivel (check back after step 3 of Feather Step), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
397dc89b-3783-4235-8fd3-493bf4627fca,Hover Telemark,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,RF,RF,LF,,,"Basic Weave, Bounce Fallaway with Weave Ending, Closed Impetus and Feather Finish, Fallaway Reverse and Slip Pivot, Feather Step, Hover Feather, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Weave, Natural Zig-Zag from PP, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Reverse Turn, Top Spin, Weave from PP","Feather Step (step 1 in CBMP OP), Basic Weave (LF fwd in line with partner on toe into overturned Basic Weave), Hover Feather (steps 1-2 counted SS can be followed by Hover Feather), Natural Turn (at corner), Natural Weave (at corner), Natural Telemark (at corner), Open Telemark, Natural Turn, Outside Swivel and Feather Ending (at corner), Natural Twist Turn (at corner), Natural Zig-Zag from PP (at corner), Natural Hover Telemark (at corner), Curved Feather to Back Feather (at corner)"
4a7ae42a-43eb-45a4-95fc-cc00673fba09,Natural Telemark,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Closed Telemark, Hover Telemark, Three Step","Reverse Turn, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Three Step (at corner), Change Of Direction (at corner), Hover Telemark (at corner), Reverse Wave (at corner), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending"
6a227d4b-2ebb-48ce-8e7f-be1755c57279,Natural Turn,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Closed Telemark, Hover Telemark, Three Step","Feather Step, Natural Weave (at corner for Bronze, side of room for Silver and Gold), Closed Impetus and Feather Finish (after step 3), Open Impetus (after step 3), Hover Feather (after step 5), Curved Feather to Back Feather (at corner)"
b472de32-5588-45d1-97e6-6ec08c4b29fd,Forward Lock (Step),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,H,true,,RF,LF,LF,RF,,,"Closed Telemark, Cross Chasse, Fish Tail, Forward Lock, Four Quick Run, Natural Turn, Progressive Chasse, Running Finish, Running Right Turn, Tipsy To R, V6, Zig-Zag, Back Lock And Running Finish","Forward Lock, Natural Turn And Back Lock, Natural Pivot Turn, Natural Spin Turn, Natural Turn With Hesitation, Natural Turn, Quick Open Reverse, Fish Tail, Four Quick Run (at corner, LF back with Lady OP, TH, S into Four Quick Run), V6 (2-12, at corner, LF back with Lady OP, TH, S into 2-12 V6), Tipsy To L (then into 2-12 V6 DC or 2-5 Back Lock down LOD.), Six Quick Run (at corner, LF back with Lady OP, TH, S into Six Quick Run)"
f859b31b-a41e-4e04-a008-a9632f4b9421,Natural Weave,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Change Of Direction, Closed Telemark, Hover Telemark, Hover Telemark to PP, Natural Turn, Natural Twist Turn, Open Impetus, Three Step","Three Step, Change Of Direction, Hover Telemark, Reverse Wave, Top Spin (check back after step 6), Outside Swivel (check back after step 6), Fallaway Reverse and Slip Pivot (at corner)"
0ef4e259-e5f8-4f97-a4dc-ae4708f67d5d,Natural Twist Turn,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,RF,LF,LF,,,"Closed Telemark, Hover Telemark, Three Step","Three Step, Reverse Turn (just Reverse Turn with Feather finish, or 1-4 Reverse Turn check and Basic Weave), Change Of Direction, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Hover Telemark, Reverse Wave, Top Spin (check back after step 3 of feather finish), Outside Swivel (check back after step 3 of Feather Step), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending, Natural Weave (after step 5, continue with 3-8 of Natural Weave), Closed Impetus and Feather Finish (after step 5, continue with 3-7 Closed Impetus and Feather Finish), Open Impetus (ater step 5, continue with 3-4 of Open Impetus)"
4005b45c-6de2-4650-b529-005d79c869fc,Natural Zig-Zag from PP,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,RF,LF,LF,RF,,,"Hover Telemark, Hover Telemark to PP, Open Impetus, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Outside Swivel","Three Step, Change Of Direction, Hover Telemark, Reverse Wave (normal; or if ended DC), Reverse Turn (if ended DC), Closed Telemark (if ended DC), Open Telemark and Feather Ending (if ended DC), Fallaway Reverse and Slip Pivot (if ended DC), Bounce Fallaway with Weave Ending (if ended DC), Open Telemark, Natural Turn, Outside Swivel and Feather Ending"
05bcb732-8549-4db2-9b76-34bbff35dc46,Tipple Chasse to Right (after 1-3 Nat. Turn at a Corner),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,H,true,,LF,RF,RF,LF,,,"Back Lock, Cross Swivel, Hover Corte, Natural Turn, Natural Turn And Back Lock, Progressive Chasse To Right, Tipsy To L","Natural Turn And Back Lock, Natural Pivot Turn, Natural Spin Turn, Natural Turn With Hesitation, Natural Turn, Quick Open Reverse (at corner, when ended DC), Fish Tail (at corner, when ended DC), Tipsy To R (1-4 at corner, then followed by Tipsy to L), Four Quick Run (at corner, LF back with Lady OP, TH, S into Four Quick Run), V6 (2-12, at corner, LF back with Lady OP, TH, S into 2-12 V6), Tipsy To L (then into 2-12 V6 DC or 2-5 Back Lock down LOD), Six Quick Run (at corner, LF back with Lady OP, TH, S into Six Quick Run)"
81f62c46-76d4-4808-98b9-f2cd4d54d1e9,V-6 (after 1-3 of Nat. Turn),ac9286d6-5c7f-4ba2-9157-39c1e78801a3,F,true,,LF,RF,RF,LF,,,"Closed Impetus, Fish Tail, Forward Lock, Four Quick Run, Hover Corte, Natural Spin Turn, Progressive Chasse, Progressive Chasse To Right, Quarter Turn to Right, Running Finish, Tipple Chasse To Right, Tipsy To L","Running Right Turn, Natural Turn And Back Lock, Natural Pivot Turn, Natural Spin Turn, Natural Turn With Hesitation, Natural Turn, Quarter Turn to Right, Forward Lock, Fish Tail, Quick Open Reverse (after 6-8 of V6 overturned to LOD), Four Quick Run (at corner, LF back with Lady OP, TH, S, into Four Quick Run), Tipsy To L (into 2-5 Back Lock down LOD), Six Quick Run (LF back with Lady OP, TH, S, into Six Quick Run)"
7be8196d-d749-4a7a-b84f-bdf1973a4e44,Hover Corté,ac9286d6-5c7f-4ba2-9157-39c1e78801a3,F,true,,RF,LF,LF,RF,,,"Chasse Reverse Turn, Closed Impetus, Natural Spin Turn, Quarter Turn to Right, Quick Open Reverse","Tipple Chasse To Right, Tipsy To R, Running Finish, Tipsy To L, Four Quick Run (At corner), V6 (At corner, 2-12 of V6), Six Quick Run (At corner)"
9b35ed28-b008-4198-bffc-ed680149034f,"Spiral Turns (Spiral, Curl and Rope Spinning)",69d18fcf-92da-4748-b4b2-e532d8e8d89d,F,true,,LF,LF,RF,LF,,,"Advanced Hip Twist, Aida, Chase, Closed Hip Twist, Curl, Follow My Leader, Hockey Stick, Open Basic Movement, Open Hip Twist, Spiral, Spot or Switch Turn To L (Lady to R), Three Cha Cha Chas Forward, Time Step RF, Turkish Towel","Chase, Alemana (normal; or when ending in Open Position), Hockey Stick, Open Basic Movement (when ending in Open Position, follow with Open Basic, or 1-2 Open Basic and Three Cha Cha Chas Back, or 1-5 Open Basic into Natural Top), Time Step LF (when ending in Open Position), Open Hip Twist (when ending in Open Position), Curl (when ending in Open Position), Cuban Break LF (when ending in Open Position; or when ending in Open CPP; or when ending in LSP), Split Cuban Break LF (when ending in Open Position; or when ending in Open CPP), Turkish Towel (when ending in Open Position), Sweetheart (when ending in Open Position), Follow My Leader (when ending in Open Position), New York LSP (when ending in Open CPP; or when ending in LSP, follow with New York LSP, no turn on first step), Spot or Switch Turn To R (Lady to L) (when ending in Open CPP; or when ending in LSP), Underarm Turn to L (when ending in Open CPP), Three Cha Cha Chas Forward (when ending in Open CPP, follow 4-9 Three Cha Chas fwd in LSP; or when ending in LSP, follow with Three Cha Chas Fwd in LSP), Reverse Top (when ending in Contact Position, follow with 6-10 or 6-15 Reverse Top)"
f141267b-38f6-4e8c-8064-400a7347a270,Open Telemark into Cross Hesitation,e5893ef5-b115-4685-bf38-04ead55743a3,F,true,,,,,,,,"Closed Change RF, Closed Wing, Double Reverse Spin, Fallaway Reverse And Slip Pivot, Hesitation Change, Reverse Pivot, Reverse Turn, Wing, Back Whisk, Basic Weave, Contra Check, Fallaway Whisk, Open Impetus, Open Telemark, Outside Change, Turning Lock, Turning Lock to R, Weave From Promenade Position, Whisk","Chasse From Promenade Position, Weave From Promenade Position, Cross Hesitation, Wing, Left Whisk, Natural Turn (4-6), Outside Change, Fallaway Whisk, Back Whisk, Closed Impetus (when turned to L to back DW), Back Lock, Outside Spin"
be4c3e88-8292-4081-80dc-28fcad153d11,Chase,b742edb9-8245-4cfe-85c4-5b73769c17b5,F,true,,LF,RF,RF,LF,,,"Fallaway Promenade, Progressive Link","Closed Promenade (when ended in PP), Open Promenade (when ended in PP), Natural Promenade Turn (when ended in PP), Promenade Link (when ended in PP), Back Open Promenade (when ended in PP), Fallaway Promenade (when ended in PP), Progressive Link (when ended inline)"
abfadcd7-f079-4ca3-b22f-8b1cce75b7f9,Open Telemark Natural Turn Outside Swivel Feather Ending,8a31b785-c726-4b8b-9fe6-b4c538b7f890,F,true,,LF,LF,RF,RF,,,"Closed Impetus and Feather Finish, Feather Step, Hover Cross, Hover Feather, Hover Telemark, Natural Hover Telemark, Natural Telemark, Natural Twist Turn, Natural Zig-Zag from PP, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Top Spin","Reverse Turn, Closed Telemark, Open Telemark and Feather Ending, Open Telemark, Natural Turn, Outside Swivel and Feather Ending, Three Step (at corner), Change Of Direction (at corner), Hover Telemark (at corner), Reverse Wave (at corner), Weave from PP (after step 7), Fallaway Reverse and Slip Pivot, Bounce Fallaway with Weave Ending, Natural Zig-Zag from PP (after step 7)"
7bd31698-5b98-4287-ab0a-7da157898022,"Hip Twists (Advanced, Continuous and Circular)",4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,RF,RF,LF,LF,,,"Alemana, Continuous Hip Twists, Natural Top, Rope Spinning, Three Alemanas, Three Threes","Advanced Hip Twists, Continuous Hip Twists, Circular Hip Twists, Rope Spinning"
bd4d705e-4844-4be2-9d72-f6d8a9e79b3d,"Spiral Turns (Spiral, Curl and Rope Spinning)",4ca62d38-30de-4759-aea0-668fdb49d7b8,F,true,,LF,LF,,,,,"Alemana, Continuous Hip Twists, Hand To Hand LSP, Natural Top, Rope Spinning, Three Alemanas","Hand To Hand RSP (both stepping to side; or When Man and Lady end to side), Basic Movements: Closed, Basic Movements: Open, Fan, Opening Out To Right And Left (Lady end Rope Spinning LF to side), Side Step To Left commenced with LF (When Man and Lady end to side), Side Step To Right commenced with LF (When Man and Lady end to side), Cuban Rock LF (When Man and Lady end to side), Syncopated Cuban Rock LF (When Man and Lady end to side), New York LSP (When ending in Open CPP), Spot or Switch Turn To R (Lady to L) (When ending in Open CPP), Underarm Turn To L (When ending in Open CPP), Natural Opening Out Movement (When Lady ends fwd to Man's Right side), Closed Hip Twist (When Lady ends fwd to Man's Right side), Spiral (When Lady ends fwd to Man's Right side), Rope Spinning (When Lady ends fwd to Man's Right side), Advanced Hip Twists (When Man and Lady fwd toward partner's R side), Continuous Hip Twists (When Man and Lady fwd toward partner's R side), Circular Hip Twists (When Man and Lady fwd toward partner's R side), Progressive Walks Forward in Right Shadow Position (When ending in R Shadow Position), Sliding Doors (When ending in R Shadow Position, follow with 7-12 of Sliding Doors.)"
